Date,Description,Category,Amount,Payment_Mode,Location,Month,Day_of_Week
2025-09-28,Restaurant,Food,4791.24,Debit Card,Lake Kaylahaven,9,Sunday
2025-07-14,Internet,Bills,3811.38,Debit Card,Delacruzland,7,Monday
2025-10-07,Internet,Bills,3436.24,Credit Card,Davistown,10,Tuesday
2025-04-21,Amazon,Shopping,97.58,Debit Card,Joshuachester,4,Monday
2025-05-06,Restaurant,Food,126.69,Debit Card,Lake Cynthiaburgh,5,Tuesday
2025-04-01,Ola,Travel,4332.87,Debit Card,South Gabriel,4,Tuesday
2025-08-07,Flipkart,Shopping,2328.36,UPI,Cynthiafurt,8,Thursday
2025-10-07,Uber,Travel,4710.4,Debit Card,Nicolasshire,10,Tuesday
2025-07-10,Internet,Bills,3170.38,Cash,Edwardfort,7,Thursday
2025-06-25,Internet,Bills,3391.25,Cash,West Kristin,6,Wednesday
2025-04-26,Uber,Travel,183.92,Cash,Yangville,4,Saturday
2025-06-08,Flight,Travel,303.31,Debit Card,East Ronald,6,Sunday
2025-03-23,Mobile Recharge,Bills,4866.02,Debit Card,Pricefort,3,Sunday
2025-08-25,Flipkart,Shopping,4153.94,Debit Card,North Davidland,8,Monday
2025-05-31,Amazon,Shopping,60.27,Debit Card,South Tinaberg,5,Saturday
2026-01-09,Amazon,Shopping,3689.13,Debit Card,Walkershire,1,Friday
2025-11-09,Ola,Travel,1479.02,UPI,Tiffanyside,11,Sunday
2026-02-07,Ola,Travel,1003.1,Credit Card,Franklinfort,2,Saturday
2025-12-15,Electricity,Bills,1282.98,UPI,Nathanport,12,Monday
2025-10-26,Electricity,Bills,846.64,Debit Card,Lake Davidside,10,Sunday
2025-05-16,Mall,Shopping,3350.13,Debit Card,South Christine,5,Friday
2026-02-05,Mall,Shopping,67.32,Credit Card,Brownstad,2,Thursday
2025-05-22,Restaurant,Food,1961.37,Debit Card,East Andrewmouth,5,Thursday
2025-05-16,Electricity,Bills,4447.35,Credit Card,Makaylaland,5,Friday
2025-03-27,Mall,Shopping,3615.6,Debit Card,Port Michael,3,Thursday
2025-07-25,Mobile Recharge,Bills,3821.27,Debit Card,South Andreaborough,7,Friday
2025-07-07,Metro,Travel,313.77,Cash,Brittanyfort,7,Monday
2026-01-01,Internet,Bills,3092.45,Cash,Howemouth,1,Thursday
2026-03-02,Mall,Shopping,1285.43,UPI,East Christineview,3,Monday
2025-12-03,Restaurant,Food,2350.4,UPI,West Jeremyberg,12,Wednesday
2026-01-29,Metro,Travel,3204.73,UPI,New Amanda,1,Thursday
2025-07-05,Flight,Travel,2634.36,Cash,New Arianahaven,7,Saturday
2025-04-27,Netflix,Entertainment,2576.63,Debit Card,Lake Scott,4,Sunday
2026-02-27,Movie,Entertainment,2330.08,Debit Card,Arielborough,2,Friday
2025-10-07,Netflix,Entertainment,3676.27,UPI,South Maryview,10,Tuesday
2025-08-18,Restaurant,Food,1425.39,UPI,Lake Kristen,8,Monday
2025-12-10,Internet,Bills,487.49,Credit Card,Lake Jeffrey,12,Wednesday
2026-01-06,Mobile Recharge,Bills,900.17,Credit Card,New Andrew,1,Tuesday
2025-05-23,Restaurant,Food,1242.77,Cash,Transtad,5,Friday
2025-07-09,Netflix,Entertainment,3100.28,Credit Card,Williamsside,7,Wednesday
2025-05-22,Netflix,Entertainment,3879.26,Cash,New Benjamin,5,Thursday
2026-01-31,Movie,Entertainment,4799.08,UPI,Claudiaburgh,1,Saturday
2026-02-16,Restaurant,Food,3436.8,Credit Card,West Amy,2,Monday
2026-02-02,Mobile Recharge,Bills,4131.66,UPI,Tracyborough,2,Monday
2025-08-30,Mobile Recharge,Bills,1657.63,Debit Card,New Mark,8,Saturday
2025-12-03,Uber,Travel,2480.79,Cash,Clarkville,12,Wednesday
2025-05-19,Movie,Entertainment,1171.34,Debit Card,Brandyberg,5,Monday
2025-06-23,Metro,Travel,2633.16,Debit Card,West Christopherburgh,6,Monday
2025-07-14,Ola,Travel,2127.25,Cash,West Austin,7,Monday
2025-12-01,Flight,Travel,1119.4,Cash,South Kevin,12,Monday
2025-11-11,Netflix,Entertainment,1762.6,Debit Card,New Deanna,11,Tuesday
2025-07-05,Internet,Bills,1672.72,Cash,Romeroland,7,Saturday
2025-10-14,Flight,Travel,1663.86,Cash,New Kariton,10,Tuesday
2026-02-19,Netflix,Entertainment,647.23,UPI,New Frankland,2,Thursday
2025-03-21,Cafe,Food,4883.56,UPI,Brandonshire,3,Friday
2025-12-17,Flipkart,Shopping,948.99,UPI,Lindabury,12,Wednesday
2025-03-22,Flipkart,Shopping,1980.89,UPI,New Morganshire,3,Saturday
2025-11-14,Spotify,Entertainment,2233.28,Credit Card,Port Shaunchester,11,Friday
2025-12-09,Amazon,Shopping,4919.61,Credit Card,Wallberg,12,Tuesday
2025-09-15,Amazon,Shopping,4082.93,Cash,Hurstmouth,9,Monday
2025-11-11,Movie,Entertainment,2989.49,Cash,West Stephen,11,Tuesday
2025-09-03,Internet,Bills,3021.85,UPI,Kleinburgh,9,Wednesday
2026-01-17,Flipkart,Shopping,515.99,Debit Card,North Alejandra,1,Saturday
2026-01-25,Zomato,Food,3426.01,Cash,West Manuel,1,Sunday
2025-08-18,Cafe,Food,4194.53,Cash,Dixonland,8,Monday
2025-06-06,Mobile Recharge,Bills,2539.85,Debit Card,Harrismouth,6,Friday
2025-09-18,Zomato,Food,580.48,Cash,Port Brian,9,Thursday
2025-07-29,Ola,Travel,1597.99,Credit Card,Dianeberg,7,Tuesday
2026-02-14,Metro,Travel,1152.81,Debit Card,Port Morgan,2,Saturday
2025-04-07,Mobile Recharge,Bills,1953.46,UPI,West William,4,Monday
2025-08-17,Mobile Recharge,Bills,927.0,UPI,Tonifort,8,Sunday
2025-07-04,Swiggy,Food,4401.55,Cash,East Antoniofort,7,Friday
2025-07-09,Metro,Travel,1814.32,Debit Card,East Seanton,7,Wednesday
2026-02-12,Restaurant,Food,4295.7,Credit Card,East Patrick,2,Thursday
2025-03-23,Movie,Entertainment,3630.16,Cash,Darrenmouth,3,Sunday
2025-08-04,Swiggy,Food,1297.17,UPI,New Eddieborough,8,Monday
2025-08-31,Uber,Travel,204.59,UPI,New Monicaburgh,8,Sunday
2025-10-09,Internet,Bills,4706.84,Credit Card,Christinashire,10,Thursday
2026-03-06,Mall,Shopping,1311.96,Credit Card,Nicholeview,3,Friday
2026-02-22,Mobile Recharge,Bills,3978.27,Debit Card,Port Rhondaborough,2,Sunday
2026-02-09,Flipkart,Shopping,4972.38,Credit Card,Darrenville,2,Monday
2025-09-14,Mall,Shopping,1633.42,Credit Card,Webbstad,9,Sunday
2025-05-26,Electricity,Bills,3099.73,Debit Card,Smithchester,5,Monday
2025-09-21,Electricity,Bills,4633.39,Debit Card,West Timothyburgh,9,Sunday
2025-05-24,Cafe,Food,2455.91,UPI,East April,5,Saturday
2025-08-09,Spotify,Entertainment,1966.94,UPI,North James,8,Saturday
2025-12-20,Cafe,Food,4979.05,UPI,Davidborough,12,Saturday
2025-03-31,Metro,Travel,1307.58,UPI,Melindafort,3,Monday
2026-01-30,Cafe,Food,2729.56,Debit Card,South Loriburgh,1,Friday
2025-07-12,Restaurant,Food,1718.12,Debit Card,South Melissa,7,Saturday
2025-07-20,Amazon,Shopping,1144.0,Debit Card,South Davidville,7,Sunday
2025-08-28,Electricity,Bills,4641.45,Debit Card,Phillipston,8,Thursday
2025-04-16,Ola,Travel,1465.84,Debit Card,Port Sabrinafort,4,Wednesday
2025-09-04,Netflix,Entertainment,4095.13,Cash,Martintown,9,Thursday
2025-04-14,Electricity,Bills,2983.13,Credit Card,South Kevinfort,4,Monday
2025-06-11,Swiggy,Food,4075.65,Cash,Spencerview,6,Wednesday
2025-12-25,Cafe,Food,3251.96,UPI,West Jeanport,12,Thursday
2025-03-27,Mobile Recharge,Bills,1979.58,Credit Card,Susanhaven,3,Thursday
2025-10-05,Spotify,Entertainment,496.89,Credit Card,West Williamshire,10,Sunday
2025-05-08,Zomato,Food,648.3,UPI,Michaelstad,5,Thursday
2025-04-14,Flipkart,Shopping,2506.05,Cash,New Johnport,4,Monday
2025-05-04,Cafe,Food,2762.14,Cash,Ivanstad,5,Sunday
2025-05-08,Netflix,Entertainment,429.71,Cash,Marybury,5,Thursday
2025-07-16,Restaurant,Food,2292.29,Cash,West Jessica,7,Wednesday
2025-10-20,Electricity,Bills,2417.73,Cash,Joshuachester,10,Monday
2025-07-15,Zomato,Food,151.08,UPI,Tomfurt,7,Tuesday
2025-08-21,Zomato,Food,1927.98,UPI,Corystad,8,Thursday
2026-02-17,Flight,Travel,124.73,Cash,North Caitlyn,2,Tuesday
2025-12-06,Electricity,Bills,2812.85,Credit Card,Freemanland,12,Saturday
2025-11-04,Mobile Recharge,Bills,2631.64,Cash,Nguyenfort,11,Tuesday
2025-07-08,Mall,Shopping,1255.92,Cash,East Derrickberg,7,Tuesday
2025-03-14,Spotify,Entertainment,741.21,UPI,West Josemouth,3,Friday
2025-11-28,Movie,Entertainment,2685.87,UPI,Brownland,11,Friday
2026-03-06,Metro,Travel,2308.24,Cash,Carrieshire,3,Friday
2025-03-26,Internet,Bills,4930.45,UPI,Walkerfurt,3,Wednesday
2026-02-07,Internet,Bills,1909.43,Debit Card,Alejandroland,2,Saturday
2025-06-07,Metro,Travel,4404.09,UPI,West Stephenview,6,Saturday
2025-05-02,Restaurant,Food,994.27,Credit Card,Pooletown,5,Friday
2025-08-19,Netflix,Entertainment,1231.97,Debit Card,South Chase,8,Tuesday
2025-04-24,Mobile Recharge,Bills,1412.78,UPI,Port Mark,4,Thursday
2025-07-21,Spotify,Entertainment,2276.71,Cash,Cynthiaburgh,7,Monday
2025-12-07,Flight,Travel,572.28,UPI,Stephenburgh,12,Sunday
2025-10-24,Flight,Travel,3906.26,Credit Card,East Douglas,10,Friday
2026-01-13,Restaurant,Food,4630.23,Credit Card,New Lisa,1,Tuesday
2025-10-30,Mall,Shopping,269.62,Credit Card,North Lynnton,10,Thursday
2025-06-03,Spotify,Entertainment,1742.86,Credit Card,Ericaview,6,Tuesday
2025-08-28,Flight,Travel,4945.48,Credit Card,North Billville,8,Thursday
2025-07-10,Mall,Shopping,4567.49,Cash,Hinesview,7,Thursday
2025-04-03,Spotify,Entertainment,3543.05,UPI,East Shannon,4,Thursday
2025-08-01,Mobile Recharge,Bills,1905.69,UPI,South Lisa,8,Friday
2025-05-02,Cafe,Food,4827.95,UPI,Port Jamieberg,5,Friday
2025-03-10,Swiggy,Food,4405.8,Cash,Ariaston,3,Monday
2025-08-23,Netflix,Entertainment,4844.66,UPI,Paulhaven,8,Saturday
2025-12-21,Cafe,Food,1675.93,UPI,Lake Michaelview,12,Sunday
2025-10-24,Netflix,Entertainment,757.92,Cash,West Cindychester,10,Friday
2025-05-28,Mobile Recharge,Bills,1895.16,Debit Card,Port Kimberly,5,Wednesday
2025-10-21,Internet,Bills,4268.71,Cash,Emilyfurt,10,Tuesday
2025-03-10,Metro,Travel,3239.97,Debit Card,Port Kevinmouth,3,Monday
2025-11-20,Movie,Entertainment,4994.39,Cash,Millsmouth,11,Thursday
2025-06-01,Netflix,Entertainment,1426.35,UPI,Kristenshire,6,Sunday
2026-02-14,Ola,Travel,1331.27,Cash,North Joshua,2,Saturday
2025-09-15,Movie,Entertainment,2266.77,UPI,Edwardsfort,9,Monday
2025-05-01,Zomato,Food,3778.27,Credit Card,New Nathan,5,Thursday
2026-02-01,Movie,Entertainment,2916.42,Cash,West Brian,2,Sunday
2025-08-02,Electricity,Bills,1762.44,Cash,Smithshire,8,Saturday
2025-07-23,Swiggy,Food,642.36,UPI,Youngborough,7,Wednesday
2025-11-25,Electricity,Bills,993.47,Credit Card,New Stevenbury,11,Tuesday
2025-10-23,Mobile Recharge,Bills,3488.97,Cash,West Josehaven,10,Thursday
2025-03-26,Restaurant,Food,3398.43,UPI,Millerton,3,Wednesday
2025-07-14,Netflix,Entertainment,437.99,Credit Card,North Alexander,7,Monday
2025-07-21,Electricity,Bills,1382.25,Credit Card,Johnsonland,7,Monday
2025-07-01,Swiggy,Food,1916.46,UPI,Port Leviland,7,Tuesday
2025-12-13,Flipkart,Shopping,1018.28,Debit Card,East Carla,12,Saturday
2025-04-04,Swiggy,Food,4739.04,Cash,Port David,4,Friday
2025-10-21,Restaurant,Food,1056.16,Cash,Nathanfurt,10,Tuesday
2025-05-17,Electricity,Bills,2065.22,Credit Card,Lake Judy,5,Saturday
2025-05-04,Flipkart,Shopping,818.59,Cash,Jamiestad,5,Sunday
2026-01-29,Spotify,Entertainment,4124.02,Debit Card,Port Jasonchester,1,Thursday
2025-03-25,Restaurant,Food,2984.75,Credit Card,Matthewside,3,Tuesday
2025-05-20,Spotify,Entertainment,1884.98,Credit Card,South Marc,5,Tuesday
2026-02-22,Metro,Travel,1388.37,Debit Card,New Ginaton,2,Sunday
2025-06-20,Internet,Bills,3976.04,UPI,Lake Michellefort,6,Friday
2026-02-17,Mobile Recharge,Bills,52.68,Cash,South Brianhaven,2,Tuesday
2025-06-12,Internet,Bills,4283.17,UPI,Gibsonport,6,Thursday
2025-12-23,Restaurant,Food,3633.96,Cash,Samuelstad,12,Tuesday
2025-05-31,Metro,Travel,4376.81,Cash,Cooperville,5,Saturday
2026-01-26,Mall,Shopping,605.53,Debit Card,Lake Pamelatown,1,Monday
2026-01-22,Zomato,Food,1865.26,UPI,New Marktown,1,Thursday
2025-10-20,Mobile Recharge,Bills,2495.25,Debit Card,Cookmouth,10,Monday
2025-08-18,Netflix,Entertainment,426.86,Credit Card,Anthonyport,8,Monday
2025-07-25,Amazon,Shopping,1622.32,Cash,Port Loriberg,7,Friday
2025-12-08,Spotify,Entertainment,3222.13,Debit Card,Port Samuelville,12,Monday
2025-12-14,Restaurant,Food,2353.87,Cash,South Alexander,12,Sunday
2026-01-13,Mall,Shopping,1959.13,Debit Card,Lanemouth,1,Tuesday
2025-06-25,Spotify,Entertainment,1365.25,Credit Card,North Ronaldberg,6,Wednesday
2025-05-05,Swiggy,Food,191.23,Credit Card,Brandonhaven,5,Monday
2025-07-23,Netflix,Entertainment,4561.02,UPI,South Michaelmouth,7,Wednesday
2025-08-09,Internet,Bills,3408.04,Debit Card,West Jasonhaven,8,Saturday
2025-03-13,Electricity,Bills,2658.15,Cash,Sarahside,3,Thursday
2025-11-23,Restaurant,Food,2628.9,UPI,Javierburgh,11,Sunday
2025-12-03,Electricity,Bills,850.38,Debit Card,Ricechester,12,Wednesday
2026-02-24,Flight,Travel,4389.92,UPI,Joannmouth,2,Tuesday
2025-05-04,Amazon,Shopping,3168.38,Credit Card,Dickersonport,5,Sunday
2025-09-20,Uber,Travel,122.23,Cash,Alvarezchester,9,Saturday
2026-03-01,Mobile Recharge,Bills,2014.73,Cash,South Robertberg,3,Sunday
2025-04-27,Zomato,Food,4371.83,Credit Card,Murphyhaven,4,Sunday
2025-11-07,Metro,Travel,426.61,Credit Card,West Aaron,11,Friday
2026-01-21,Spotify,Entertainment,549.79,Credit Card,Port Andrea,1,Wednesday
2026-01-25,Cafe,Food,1937.57,UPI,East Vickiborough,1,Sunday
2025-03-14,Mall,Shopping,2386.43,Debit Card,Liuton,3,Friday
2025-04-03,Spotify,Entertainment,1188.94,Cash,West Scott,4,Thursday
2025-12-03,Metro,Travel,2996.61,Debit Card,North Christieview,12,Wednesday
2025-10-18,Metro,Travel,775.49,UPI,New Kevin,10,Saturday
2025-03-15,Netflix,Entertainment,2015.76,Credit Card,Port William,3,Saturday
2026-01-12,Mall,Shopping,3544.74,Credit Card,Stevenfurt,1,Monday
2026-01-08,Electricity,Bills,1827.52,Debit Card,Christianborough,1,Thursday
2025-08-16,Ola,Travel,770.64,UPI,West Erin,8,Saturday
2025-10-05,Netflix,Entertainment,3392.74,Cash,Paulfort,10,Sunday
2025-09-14,Ola,Travel,496.8,Cash,Port Julieland,9,Sunday
2025-09-03,Uber,Travel,2289.3,UPI,Micheleberg,9,Wednesday
2026-01-09,Metro,Travel,4512.44,Cash,South Penny,1,Friday
2025-05-25,Flipkart,Shopping,2975.22,Cash,Sullivanburgh,5,Sunday
2025-10-31,Spotify,Entertainment,1997.77,UPI,Lake Carlos,10,Friday
2025-05-01,Cafe,Food,4976.07,Credit Card,Port Karen,5,Thursday
2025-06-07,Zomato,Food,2669.23,Cash,Nguyenbury,6,Saturday
2025-08-07,Uber,Travel,3073.25,Cash,Montoyaland,8,Thursday
2025-07-07,Mobile Recharge,Bills,183.77,Debit Card,Thomasborough,7,Monday
2025-05-16,Netflix,Entertainment,3147.97,Cash,Nicolemouth,5,Friday
2025-10-08,Mobile Recharge,Bills,3728.02,Credit Card,Michealmouth,10,Wednesday
2025-05-01,Flipkart,Shopping,3292.64,UPI,New Douglas,5,Thursday
2025-07-16,Ola,Travel,923.76,Credit Card,Riveraberg,7,Wednesday
2025-11-21,Flipkart,Shopping,2533.61,Cash,East Courtney,11,Friday
2025-12-15,Mobile Recharge,Bills,3513.65,Credit Card,Robertport,12,Monday
2025-08-06,Movie,Entertainment,4952.61,Credit Card,New Adam,8,Wednesday
2025-06-19,Spotify,Entertainment,3358.38,UPI,Lake Ricky,6,Thursday
2025-11-13,Metro,Travel,1837.91,Credit Card,Lake Melissa,11,Thursday
2025-11-11,Amazon,Shopping,3350.9,UPI,North Michaelmouth,11,Tuesday
2025-05-01,Amazon,Shopping,4839.59,Cash,North Jennifer,5,Thursday
2026-01-16,Flipkart,Shopping,3815.24,Credit Card,Rebeccamouth,1,Friday
2025-11-11,Internet,Bills,1876.36,Credit Card,New David,11,Tuesday
2025-09-06,Zomato,Food,3918.9,UPI,South Kenneth,9,Saturday
2025-12-20,Flipkart,Shopping,865.62,UPI,Patriciaport,12,Saturday
2025-03-28,Swiggy,Food,1125.24,Cash,Guerreroville,3,Friday
2026-02-15,Mall,Shopping,934.57,Cash,Kellerview,2,Sunday
2025-08-14,Spotify,Entertainment,1111.86,UPI,Nathanport,8,Thursday
2025-10-05,Internet,Bills,4563.79,Credit Card,East Spencermouth,10,Sunday
2025-07-17,Mobile Recharge,Bills,840.5,Debit Card,Port Jonathanside,7,Thursday
2025-09-06,Spotify,Entertainment,272.02,UPI,New Ashleyport,9,Saturday
2025-09-14,Spotify,Entertainment,3674.34,UPI,Hensleybury,9,Sunday
2025-04-24,Uber,Travel,2516.15,Debit Card,North Austin,4,Thursday
2025-09-22,Metro,Travel,2229.97,Credit Card,Franklinport,9,Monday
2025-11-06,Electricity,Bills,2384.88,UPI,Toddmouth,11,Thursday
2026-01-04,Electricity,Bills,384.17,Debit Card,Orrfort,1,Sunday
2025-07-03,Amazon,Shopping,1383.56,UPI,Shawburgh,7,Thursday
2026-01-08,Internet,Bills,2530.15,Debit Card,East Amy,1,Thursday
2025-07-02,Movie,Entertainment,3956.26,Debit Card,Port Garrettstad,7,Wednesday
2025-12-12,Internet,Bills,2212.58,Cash,East Julie,12,Friday
2025-06-17,Metro,Travel,394.24,Credit Card,Moraleston,6,Tuesday
2025-12-22,Ola,Travel,975.34,Credit Card,Martinfort,12,Monday
2025-05-01,Flipkart,Shopping,3774.75,UPI,Port Robertburgh,5,Thursday
2025-10-27,Ola,Travel,898.81,Credit Card,Lake Cynthiatown,10,Monday
2025-08-23,Zomato,Food,4691.79,UPI,Markton,8,Saturday
2026-02-21,Flipkart,Shopping,4346.33,Credit Card,East Brookefurt,2,Saturday
2025-07-20,Cafe,Food,1491.44,Debit Card,Lake Christopherview,7,Sunday
2026-02-18,Netflix,Entertainment,3336.52,UPI,South Richardchester,2,Wednesday
2025-04-07,Internet,Bills,2503.13,Cash,New Kelly,4,Monday
2025-07-22,Netflix,Entertainment,3985.32,UPI,West Derrick,7,Tuesday
2025-03-28,Amazon,Shopping,3285.68,Debit Card,Wilsonborough,3,Friday
2025-09-27,Restaurant,Food,1932.12,Cash,Ericchester,9,Saturday
2025-06-19,Flipkart,Shopping,2782.63,Cash,North Mandy,6,Thursday
2025-10-26,Mobile Recharge,Bills,4198.9,Credit Card,Davidland,10,Sunday
2025-05-12,Mall,Shopping,3016.76,Cash,Joelton,5,Monday
2025-03-29,Netflix,Entertainment,2671.54,UPI,Lisahaven,3,Saturday
2025-07-15,Netflix,Entertainment,2682.83,UPI,West Kirstenbury,7,Tuesday
2025-12-10,Swiggy,Food,1849.12,UPI,Port Melissa,12,Wednesday
2025-11-25,Spotify,Entertainment,4865.48,UPI,Port Michael,11,Tuesday
2026-03-02,Flipkart,Shopping,1163.6,Credit Card,Timothystad,3,Monday
2025-11-19,Swiggy,Food,1228.33,UPI,South Sarah,11,Wednesday
2026-01-07,Electricity,Bills,3957.99,Debit Card,West Shirleyton,1,Wednesday
2026-01-13,Ola,Travel,155.43,Debit Card,New Jennifer,1,Tuesday
2025-05-21,Spotify,Entertainment,2800.62,Cash,Baileyland,5,Wednesday
2025-07-24,Mall,Shopping,3218.22,UPI,Joshuabury,7,Thursday
2025-12-26,Netflix,Entertainment,778.18,Debit Card,Bassside,12,Friday
2025-04-04,Ola,Travel,1803.6,Cash,New Claudia,4,Friday
2025-07-10,Movie,Entertainment,1560.93,Credit Card,Montgomeryshire,7,Thursday
2025-03-18,Mall,Shopping,4937.65,Debit Card,Saraland,3,Tuesday
2025-03-20,Amazon,Shopping,2751.83,UPI,Royview,3,Thursday
2025-08-07,Flight,Travel,3546.24,Cash,West Lisachester,8,Thursday
2026-01-23,Movie,Entertainment,210.32,Credit Card,Shannonshire,1,Friday
2025-03-11,Ola,Travel,4843.16,UPI,Baldwinville,3,Tuesday
2025-11-04,Swiggy,Food,4620.48,UPI,Jessicamouth,11,Tuesday
2026-02-14,Spotify,Entertainment,2937.31,Cash,North Stevenbury,2,Saturday
2025-12-03,Cafe,Food,4015.45,UPI,Jameshaven,12,Wednesday
2026-02-28,Mall,Shopping,4528.25,UPI,Bridgetberg,2,Saturday
2026-01-30,Spotify,Entertainment,120.94,Cash,Lake Josephfort,1,Friday
2025-08-16,Ola,Travel,638.63,Credit Card,Tracystad,8,Saturday
2025-10-27,Swiggy,Food,2473.28,Debit Card,Michaelberg,10,Monday
2025-10-19,Restaurant,Food,2691.59,Credit Card,Everettside,10,Sunday
2025-05-29,Spotify,Entertainment,4710.7,Credit Card,New Joshua,5,Thursday
2026-01-04,Uber,Travel,4908.31,Credit Card,Port Dustin,1,Sunday
2025-12-08,Spotify,Entertainment,4088.06,UPI,East Patriciabury,12,Monday
2026-01-27,Cafe,Food,115.39,Cash,East Sharon,1,Tuesday
2025-12-25,Zomato,Food,1847.73,UPI,New Stevenfort,12,Thursday
2025-09-03,Netflix,Entertainment,637.18,Cash,Poolefort,9,Wednesday
2025-11-19,Spotify,Entertainment,624.54,Credit Card,Tylerfort,11,Wednesday
2025-06-09,Movie,Entertainment,4527.68,Debit Card,South Joel,6,Monday
2025-08-04,Restaurant,Food,1935.08,Debit Card,Lake Ginatown,8,Monday
2025-11-14,Ola,Travel,1543.65,Credit Card,Port Michael,11,Friday
2025-04-05,Ola,Travel,3600.91,Debit Card,Hornside,4,Saturday
2025-05-13,Flipkart,Shopping,2086.59,Debit Card,South Pamela,5,Tuesday
2025-08-26,Flight,Travel,3342.86,Credit Card,Fowlerfort,8,Tuesday
2025-11-07,Movie,Entertainment,3305.59,UPI,Port Tommy,11,Friday
2025-06-01,Restaurant,Food,835.32,Credit Card,New Preston,6,Sunday
2025-10-12,Movie,Entertainment,1815.05,Debit Card,North Anthony,10,Sunday
2025-04-09,Ola,Travel,4247.52,Cash,West Patrickfort,4,Wednesday
2025-08-01,Mall,Shopping,1564.82,Credit Card,North Erinside,8,Friday
2025-04-27,Flipkart,Shopping,1233.39,UPI,Hallberg,4,Sunday
2026-01-29,Electricity,Bills,1534.99,Cash,Emmahaven,1,Thursday
2026-02-04,Netflix,Entertainment,778.24,Credit Card,Josephbury,2,Wednesday
2025-11-09,Zomato,Food,2254.6,Credit Card,Emilyview,11,Sunday
2026-01-10,Spotify,Entertainment,2375.91,Cash,Port Brianport,1,Saturday
2025-10-21,Movie,Entertainment,2052.05,Debit Card,Port Marieside,10,Tuesday
2025-04-10,Movie,Entertainment,2571.95,Credit Card,Lake Michellebury,4,Thursday
2025-11-17,Amazon,Shopping,1952.41,Cash,North David,11,Monday
2025-10-02,Spotify,Entertainment,2805.48,Credit Card,Robertmouth,10,Thursday
2026-02-20,Spotify,Entertainment,507.85,Debit Card,Jessicashire,2,Friday
2025-10-04,Internet,Bills,2641.63,Cash,New Robin,10,Saturday
2026-01-29,Mall,Shopping,3136.76,Credit Card,Timothyton,1,Thursday
2025-09-22,Flipkart,Shopping,3846.87,Debit Card,Walkerstad,9,Monday
2025-10-05,Netflix,Entertainment,2402.4,Cash,Philipmouth,10,Sunday
2025-08-18,Metro,Travel,644.78,UPI,New Charlesburgh,8,Monday
2025-06-21,Zomato,Food,2252.37,Credit Card,Lake Sabrinaberg,6,Saturday
2026-02-13,Netflix,Entertainment,445.51,Cash,Smithfort,2,Friday
2025-08-15,Movie,Entertainment,1516.26,Cash,Manningstad,8,Friday
2025-11-08,Mobile Recharge,Bills,1689.49,Cash,Brownstad,11,Saturday
2025-12-26,Flight,Travel,3841.91,Cash,South Dawnville,12,Friday
2025-07-06,Mobile Recharge,Bills,2659.48,Cash,Cindyborough,7,Sunday
2025-04-06,Amazon,Shopping,1510.43,Credit Card,Samanthatown,4,Sunday
2025-03-17,Uber,Travel,2838.61,UPI,Ortegaton,3,Monday
2025-05-04,Metro,Travel,3291.05,UPI,Collinsmouth,5,Sunday
2025-10-02,Zomato,Food,1645.27,UPI,East Jesusview,10,Thursday
2025-04-10,Metro,Travel,2808.82,Cash,Larryberg,4,Thursday
2025-08-17,Mall,Shopping,4225.7,Debit Card,East Williamville,8,Sunday
2025-09-19,Mobile Recharge,Bills,3079.59,Credit Card,North Kristinaview,9,Friday
2026-03-04,Mobile Recharge,Bills,935.72,UPI,Thomaschester,3,Wednesday
2026-01-18,Flipkart,Shopping,3592.64,UPI,Susanchester,1,Sunday
2025-09-16,Swiggy,Food,3345.16,UPI,Lisahaven,9,Tuesday
2025-09-13,Cafe,Food,1897.13,Debit Card,South Reginald,9,Saturday
2025-12-29,Amazon,Shopping,2838.49,Cash,Nelsonchester,12,Monday
2025-07-06,Swiggy,Food,2093.08,Cash,Port Bruceport,7,Sunday
2026-01-03,Mall,Shopping,4225.3,Debit Card,Larrystad,1,Saturday
2025-05-13,Amazon,Shopping,1222.45,Credit Card,East Kevin,5,Tuesday
2025-06-18,Uber,Travel,2558.39,Debit Card,Sarahburgh,6,Wednesday
2025-09-12,Zomato,Food,4887.81,Debit Card,New Ashley,9,Friday
2026-02-20,Swiggy,Food,4459.63,UPI,Davisborough,2,Friday
