Date,Description,Category,Amount,Payment_Mode,Location
2026-01-22,Flipkart,Shopping,1167.19,Credit Card,Mumbai
2025-05-03,Electricity Bill,Bills,1182.89,Cash,Hyderabad
2025-08-05,Amazon,Shopping,4318.04,UPI,Kolkata
2026-01-04,Mobile Recharge,Bills,1926.55,UPI,Bangalore
2026-02-28,Metro,Travel,1377.84,Credit Card,Delhi
2025-08-08,Flipkart,Shopping,4173.48,Debit Card,Hyderabad
2025-03-25,Internet Bill,Bills,452.32,UPI,Kolkata
2025-09-26,Zomato,Food,4608.06,Debit Card,Chennai
2025-06-26,Zomato,Food,3759.46,Cash,Pune
2025-11-26,Internet Bill,Bills,2507.95,Debit Card,Chennai
2025-06-18,Mobile Recharge,Bills,406.59,UPI,Chennai
2025-06-18,Ola,Travel,978.3,Debit Card,Pune
2025-10-11,Metro,Travel,1206.24,UPI,Bangalore
2025-10-24,Flipkart,Shopping,4372.99,Debit Card,Mumbai
2025-09-23,Mall,Shopping,141.79,Debit Card,Pune
2025-04-10,Electricity Bill,Bills,4879.75,Debit Card,Mumbai
2025-11-12,Mobile Recharge,Bills,2452.63,Credit Card,Chennai
2025-05-23,Amazon,Shopping,4402.06,Cash,Pune
2025-04-11,Mall,Shopping,2976.99,Debit Card,Kolkata
2025-11-03,Uber,Travel,4448.31,Cash,Pune
2025-04-14,Netflix,Entertainment,4050.15,Debit Card,Chennai
2026-02-18,Restaurant,Food,1103.7,Debit Card,Bangalore
2025-11-19,Flight,Travel,210.21,Credit Card,Chennai
2025-04-28,Mall,Shopping,2731.09,Debit Card,Bangalore
2026-02-11,Mobile Recharge,Bills,3106.29,Cash,Kolkata
2026-03-09,Ola,Travel,1595.98,Cash,Pune
2025-05-02,Internet Bill,Bills,4189.96,UPI,Bangalore
2025-06-06,Ola,Travel,101.3,Cash,Kolkata
2025-07-01,Flight,Travel,1003.53,Cash,Kolkata
2026-01-24,Uber,Travel,2214.06,Debit Card,Bangalore
2025-05-12,Electricity Bill,Bills,3393.28,Debit Card,Bangalore
2025-03-24,Flight,Travel,595.9,UPI,Pune
2025-11-06,Flipkart,Shopping,1495.57,UPI,Kolkata
2025-12-07,Netflix,Entertainment,927.12,Debit Card,Delhi
2025-11-26,Movie Ticket,Entertainment,4374.62,Credit Card,Mumbai
2025-03-29,Flight,Travel,644.58,Debit Card,Delhi
2025-07-21,Cafe,Food,1057.87,Credit Card,Pune
2026-02-07,Uber,Travel,1048.68,UPI,Kolkata
2025-09-08,Zomato,Food,497.13,Credit Card,Kolkata
2025-11-05,Internet Bill,Bills,476.94,Cash,Mumbai
2025-09-27,Metro,Travel,3599.46,Credit Card,Pune
2025-09-22,Electricity Bill,Bills,1251.52,Cash,Kolkata
2025-11-03,Ola,Travel,933.45,UPI,Mumbai
2025-07-01,Netflix,Entertainment,4044.72,UPI,Pune
2025-10-01,Electricity Bill,Bills,4997.72,UPI,Hyderabad
2025-07-19,Netflix,Entertainment,3270.54,Debit Card,Chennai
2026-02-17,Mobile Recharge,Bills,3558.87,Credit Card,Bangalore
2025-05-13,Mobile Recharge,Bills,4543.18,Credit Card,Pune
2025-12-25,Metro,Travel,1607.46,Credit Card,Chennai
2025-08-07,Mall,Shopping,3708.49,Credit Card,Delhi
2026-02-17,Internet Bill,Bills,4384.54,UPI,Hyderabad
2025-09-24,Amazon,Shopping,184.08,Cash,Chennai
2025-09-08,Spotify,Entertainment,215.02,Debit Card,Pune
2025-04-11,Movie Ticket,Entertainment,398.27,UPI,Mumbai
2025-09-01,Electricity Bill,Bills,2534.16,Debit Card,Hyderabad
2025-08-02,Spotify,Entertainment,843.22,Cash,Bangalore
2025-08-28,Mall,Shopping,1609.5,Debit Card,Chennai
2025-08-01,Flight,Travel,3728.01,UPI,Pune
2025-11-17,Metro,Travel,1726.6,Cash,Mumbai
2026-02-15,Cafe,Food,3798.78,UPI,Hyderabad
2025-08-31,Netflix,Entertainment,167.93,Cash,Hyderabad
2026-01-05,Uber,Travel,1161.72,Debit Card,Delhi
2025-08-01,Uber,Travel,2385.59,Cash,Pune
2025-05-27,Restaurant,Food,3695.35,Credit Card,Delhi
2025-11-24,Netflix,Entertainment,4963.32,Debit Card,Bangalore
2026-01-14,Metro,Travel,4910.06,Debit Card,Bangalore
2026-02-22,Netflix,Entertainment,1123.42,UPI,Delhi
2025-12-03,Restaurant,Food,3822.94,Cash,Mumbai
2025-03-19,Ola,Travel,3230.29,Cash,Pune
2025-10-12,Electricity Bill,Bills,2508.53,Cash,Mumbai
2025-12-31,Amazon,Shopping,2557.57,Cash,Kolkata
2025-07-06,Amazon,Shopping,1200.17,Credit Card,Pune
2025-10-22,Mall,Shopping,1525.29,Credit Card,Bangalore
2025-04-22,Internet Bill,Bills,4857.64,Credit Card,Mumbai
2025-05-04,Flight,Travel,1753.17,Credit Card,Hyderabad
2025-09-19,Electricity Bill,Bills,867.94,Cash,Hyderabad
2025-06-20,Zomato,Food,2167.69,Credit Card,Bangalore
2026-03-02,Metro,Travel,4185.16,Debit Card,Pune
2025-04-26,Zomato,Food,1691.2,UPI,Mumbai
2025-05-03,Cafe,Food,4875.13,Credit Card,Mumbai
2025-09-20,Amazon,Shopping,3040.21,UPI,Kolkata
2025-07-13,Internet Bill,Bills,623.52,Cash,Mumbai
2026-02-20,Mall,Shopping,566.72,Credit Card,Kolkata
2026-02-05,Mall,Shopping,886.79,Cash,Delhi
2025-04-19,Mobile Recharge,Bills,1602.43,Debit Card,Mumbai
2025-08-30,Internet Bill,Bills,2982.16,Cash,Hyderabad
2026-01-23,Flipkart,Shopping,895.06,Debit Card,Hyderabad
2025-06-28,Ola,Travel,2906.04,Credit Card,Pune
2025-04-03,Internet Bill,Bills,1336.13,Cash,Kolkata
2026-02-21,Mobile Recharge,Bills,2719.84,UPI,Pune
2025-05-02,Spotify,Entertainment,3021.43,Debit Card,Bangalore
2025-06-14,Swiggy,Food,343.83,Cash,Kolkata
2025-11-05,Internet Bill,Bills,776.68,Debit Card,Pune
2025-04-24,Ola,Travel,519.33,UPI,Delhi
2025-05-19,Mobile Recharge,Bills,2004.91,Cash,Pune
2025-04-11,Mobile Recharge,Bills,2856.95,UPI,Bangalore
2025-08-17,Movie Ticket,Entertainment,1984.44,Debit Card,Pune
2025-08-15,Electricity Bill,Bills,2812.99,Credit Card,Delhi
2025-05-16,Mall,Shopping,2761.16,UPI,Hyderabad
2025-07-27,Electricity Bill,Bills,3300.38,Credit Card,Kolkata
2025-12-04,Spotify,Entertainment,4701.49,Credit Card,Pune
2025-04-20,Netflix,Entertainment,494.66,Credit Card,Pune
2025-07-30,Spotify,Entertainment,3105.73,Debit Card,Hyderabad
2025-03-24,Flight,Travel,4170.4,Debit Card,Mumbai
2025-05-06,Mobile Recharge,Bills,3143.4,Debit Card,Bangalore
2026-01-06,Spotify,Entertainment,3969.51,Cash,Chennai
2025-05-19,Flipkart,Shopping,3286.52,Credit Card,Bangalore
2026-01-16,Restaurant,Food,4907.16,Credit Card,Chennai
2025-06-10,Electricity Bill,Bills,3333.57,Credit Card,Delhi
2025-12-14,Electricity Bill,Bills,4254.8,Credit Card,Kolkata
2025-05-10,Amazon,Shopping,2388.39,Debit Card,Delhi
2025-11-13,Cafe,Food,3587.71,Cash,Mumbai
2026-02-11,Netflix,Entertainment,2839.94,UPI,Mumbai
2025-07-16,Internet Bill,Bills,4275.88,Credit Card,Bangalore
2025-10-15,Mobile Recharge,Bills,3481.0,Cash,Kolkata
2025-09-26,Spotify,Entertainment,533.12,Debit Card,Hyderabad
2025-06-08,Amazon,Shopping,4513.61,Debit Card,Chennai
2025-10-16,Movie Ticket,Entertainment,3178.52,Debit Card,Mumbai
2026-02-02,Swiggy,Food,1708.28,Credit Card,Pune
2026-01-31,Cafe,Food,1222.65,Credit Card,Kolkata
2025-10-24,Mobile Recharge,Bills,2738.82,Cash,Hyderabad
2026-01-26,Internet Bill,Bills,2279.31,Cash,Pune
2025-07-20,Mall,Shopping,731.32,UPI,Bangalore
2025-05-27,Flipkart,Shopping,2084.59,UPI,Kolkata
2025-08-16,Metro,Travel,1187.44,Cash,Bangalore
2025-07-10,Mobile Recharge,Bills,2366.5,UPI,Bangalore
2025-09-01,Mobile Recharge,Bills,3790.58,UPI,Delhi
2025-10-13,Uber,Travel,3709.09,UPI,Pune
2025-04-15,Swiggy,Food,2096.84,Credit Card,Bangalore
2025-06-30,Spotify,Entertainment,2557.1,UPI,Chennai
2026-02-10,Ola,Travel,927.87,UPI,Bangalore
2026-01-11,Electricity Bill,Bills,97.51,UPI,Mumbai
2025-04-30,Internet Bill,Bills,2416.66,UPI,Hyderabad
2026-02-26,Amazon,Shopping,3819.69,UPI,Chennai
2026-01-31,Flipkart,Shopping,56.85,Credit Card,Bangalore
2025-03-26,Amazon,Shopping,4116.41,Debit Card,Chennai
2026-02-11,Restaurant,Food,3464.28,Debit Card,Kolkata
2025-07-09,Flipkart,Shopping,2126.74,Debit Card,Bangalore
2025-11-21,Internet Bill,Bills,3306.28,UPI,Pune
2025-07-20,Mall,Shopping,4748.58,Debit Card,Mumbai
2025-09-21,Ola,Travel,609.42,Credit Card,Bangalore
2025-07-27,Metro,Travel,4908.22,Cash,Hyderabad
2026-02-17,Cafe,Food,439.23,Debit Card,Pune
2025-10-02,Netflix,Entertainment,647.71,Cash,Hyderabad
2025-11-06,Cafe,Food,89.13,UPI,Delhi
2025-10-02,Swiggy,Food,4284.83,UPI,Hyderabad
2025-07-14,Zomato,Food,2933.33,Debit Card,Hyderabad
2025-03-22,Amazon,Shopping,1904.12,Credit Card,Chennai
2025-06-14,Metro,Travel,1603.7,UPI,Hyderabad
2025-11-02,Ola,Travel,4327.35,Debit Card,Mumbai
2025-08-25,Metro,Travel,3711.63,UPI,Kolkata
2025-11-16,Metro,Travel,3539.32,UPI,Kolkata
2025-09-27,Mobile Recharge,Bills,3154.7,Debit Card,Pune
2026-01-13,Netflix,Entertainment,4816.05,Debit Card,Mumbai
2026-01-09,Movie Ticket,Entertainment,2324.8,UPI,Pune
2025-06-21,Swiggy,Food,3880.98,Debit Card,Hyderabad
2026-02-22,Swiggy,Food,4310.07,Cash,Chennai
2025-12-20,Ola,Travel,3782.11,Cash,Mumbai
2025-07-29,Amazon,Shopping,4085.29,Debit Card,Hyderabad
2025-08-27,Amazon,Shopping,174.97,Credit Card,Pune
2025-08-02,Metro,Travel,2330.93,UPI,Delhi
2025-03-27,Metro,Travel,3558.32,UPI,Pune
2025-03-14,Flipkart,Shopping,3387.21,Debit Card,Kolkata
2025-04-27,Mobile Recharge,Bills,1859.21,Cash,Bangalore
2025-08-18,Spotify,Entertainment,2236.96,Credit Card,Kolkata
2025-10-02,Metro,Travel,2502.99,UPI,Hyderabad
2025-10-11,Mall,Shopping,293.02,Cash,Hyderabad
2026-02-15,Uber,Travel,4404.55,Credit Card,Kolkata
2025-08-27,Mall,Shopping,2374.36,Debit Card,Hyderabad
2026-02-16,Zomato,Food,2816.57,UPI,Mumbai
2025-10-22,Amazon,Shopping,2650.72,Credit Card,Chennai
2025-03-17,Netflix,Entertainment,3931.78,UPI,Delhi
2025-05-18,Electricity Bill,Bills,2362.85,Cash,Kolkata
2025-04-18,Spotify,Entertainment,98.36,Cash,Pune
2025-11-13,Metro,Travel,4986.05,Debit Card,Bangalore
2025-06-08,Electricity Bill,Bills,3068.67,Cash,Hyderabad
2025-10-09,Ola,Travel,2165.55,Credit Card,Kolkata
2025-09-15,Uber,Travel,3344.8,Debit Card,Bangalore
2025-11-28,Mall,Shopping,4834.92,UPI,Pune
2025-11-14,Uber,Travel,1790.71,Cash,Kolkata
2026-01-20,Flipkart,Shopping,290.75,Cash,Pune
2025-08-05,Swiggy,Food,3073.54,Cash,Mumbai
2025-04-07,Ola,Travel,147.91,Credit Card,Delhi
2025-10-17,Flight,Travel,1047.07,Credit Card,Bangalore
2025-05-26,Movie Ticket,Entertainment,194.52,Credit Card,Chennai
2026-01-26,Swiggy,Food,285.73,UPI,Kolkata
2025-04-07,Mall,Shopping,3414.03,Cash,Delhi
2025-05-03,Restaurant,Food,2291.89,UPI,Delhi
2025-06-05,Electricity Bill,Bills,1328.35,Cash,Kolkata
2026-02-19,Internet Bill,Bills,1340.11,Cash,Hyderabad
2025-07-13,Movie Ticket,Entertainment,1898.65,Cash,Pune
2025-08-07,Restaurant,Food,2474.41,Debit Card,Bangalore
2025-06-20,Internet Bill,Bills,177.36,Credit Card,Bangalore
2025-10-03,Flight,Travel,4334.98,Cash,Bangalore
2025-11-01,Movie Ticket,Entertainment,898.81,Debit Card,Chennai
2025-05-30,Ola,Travel,1503.02,Debit Card,Bangalore
2025-10-24,Cafe,Food,2388.34,Debit Card,Pune
2025-09-26,Flight,Travel,2075.75,Cash,Kolkata
2026-02-08,Cafe,Food,3530.88,Debit Card,Pune
2025-09-15,Restaurant,Food,4408.93,Cash,Delhi
2025-05-10,Amazon,Shopping,711.55,Debit Card,Kolkata
2025-09-28,Mall,Shopping,2929.12,Cash,Hyderabad
2026-02-05,Uber,Travel,2056.93,Cash,Mumbai
2025-12-22,Flipkart,Shopping,854.7,Debit Card,Hyderabad
2025-09-20,Internet Bill,Bills,2621.03,Credit Card,Pune
2026-01-21,Flight,Travel,81.14,Cash,Kolkata
2025-10-13,Metro,Travel,2224.35,Debit Card,Chennai
2025-03-15,Flipkart,Shopping,1064.48,Cash,Hyderabad
2025-10-25,Electricity Bill,Bills,138.21,Cash,Mumbai
2026-03-01,Zomato,Food,949.0,Credit Card,Hyderabad
2025-11-27,Netflix,Entertainment,3025.7,UPI,Chennai
2026-01-11,Flipkart,Shopping,87.37,Credit Card,Mumbai
2026-02-13,Mall,Shopping,988.78,Debit Card,Chennai
2025-05-19,Uber,Travel,2617.65,Cash,Kolkata
2025-03-09,Movie Ticket,Entertainment,3833.15,Credit Card,Chennai
2025-04-10,Mall,Shopping,3752.09,UPI,Delhi
2025-03-17,Metro,Travel,3683.32,Cash,Chennai
2026-01-01,Mall,Shopping,1165.32,Cash,Kolkata
2026-02-24,Amazon,Shopping,1513.93,Cash,Kolkata
2025-12-21,Ola,Travel,3561.86,Debit Card,Mumbai
2026-02-02,Metro,Travel,2526.99,Credit Card,Delhi
2025-09-08,Internet Bill,Bills,3638.07,Credit Card,Bangalore
2025-09-02,Movie Ticket,Entertainment,3149.42,Debit Card,Delhi
2026-02-26,Ola,Travel,2218.93,UPI,Delhi
2025-04-29,Netflix,Entertainment,4194.43,Debit Card,Pune
2025-03-30,Restaurant,Food,2524.73,Cash,Bangalore
2025-06-25,Flipkart,Shopping,1112.61,UPI,Chennai
2025-05-04,Netflix,Entertainment,1072.73,UPI,Kolkata
2026-03-07,Uber,Travel,938.12,Cash,Chennai
2025-10-18,Electricity Bill,Bills,658.15,Credit Card,Pune
2025-05-14,Ola,Travel,2221.69,UPI,Delhi
2025-09-13,Ola,Travel,1078.51,UPI,Pune
2025-10-26,Zomato,Food,3522.65,Cash,Bangalore
2025-08-30,Zomato,Food,2011.9,Cash,Mumbai
2025-07-07,Amazon,Shopping,3308.59,Debit Card,Delhi
2025-08-16,Flipkart,Shopping,4426.22,Credit Card,Mumbai
2025-05-18,Restaurant,Food,822.1,UPI,Pune
2025-10-05,Amazon,Shopping,2520.06,Credit Card,Delhi
2025-11-04,Uber,Travel,4537.93,Debit Card,Chennai
2025-06-01,Flight,Travel,2562.26,Debit Card,Delhi
2026-03-04,Ola,Travel,883.42,UPI,Mumbai
2025-03-30,Swiggy,Food,4387.74,Credit Card,Pune
2025-06-08,Cafe,Food,533.35,Cash,Pune
2025-04-09,Mall,Shopping,683.64,Debit Card,Pune
2025-06-07,Cafe,Food,1242.08,UPI,Pune
2025-03-14,Mobile Recharge,Bills,479.33,Debit Card,Kolkata
2026-03-01,Movie Ticket,Entertainment,2316.13,UPI,Bangalore
2025-11-12,Metro,Travel,3043.38,Cash,Hyderabad
2026-02-14,Flipkart,Shopping,837.34,Cash,Pune
2025-05-29,Swiggy,Food,4888.2,Cash,Mumbai
2025-11-29,Mobile Recharge,Bills,4911.58,Debit Card,Hyderabad
2026-01-09,Amazon,Shopping,408.99,UPI,Mumbai
2025-11-12,Restaurant,Food,1919.94,Cash,Kolkata
2025-03-21,Movie Ticket,Entertainment,2619.3,Debit Card,Pune
2025-07-30,Cafe,Food,836.72,Cash,Kolkata
2025-03-31,Internet Bill,Bills,902.65,UPI,Mumbai
2025-06-15,Cafe,Food,2385.49,Credit Card,Mumbai
2025-08-30,Netflix,Entertainment,2358.73,Debit Card,Delhi
2025-03-26,Flipkart,Shopping,3798.15,Debit Card,Delhi
2025-09-27,Ola,Travel,4397.4,Cash,Hyderabad
2025-11-17,Spotify,Entertainment,4124.71,UPI,Kolkata
2025-12-27,Spotify,Entertainment,3711.75,Cash,Hyderabad
2025-10-02,Flipkart,Shopping,544.1,Debit Card,Bangalore
2025-11-14,Restaurant,Food,3478.99,Cash,Hyderabad
2025-10-16,Amazon,Shopping,1217.65,Credit Card,Mumbai
2025-06-26,Uber,Travel,3319.59,UPI,Delhi
2025-07-25,Movie Ticket,Entertainment,2031.41,Cash,Mumbai
2025-03-09,Spotify,Entertainment,3495.41,Debit Card,Kolkata
2025-10-25,Ola,Travel,1447.85,UPI,Mumbai
2025-12-29,Spotify,Entertainment,996.67,Cash,Chennai
2026-01-12,Cafe,Food,4552.63,UPI,Chennai
2025-07-12,Electricity Bill,Bills,1997.93,Debit Card,Kolkata
2025-07-11,Internet Bill,Bills,3859.81,UPI,Pune
2025-12-13,Amazon,Shopping,4842.12,Credit Card,Mumbai
2025-07-19,Mall,Shopping,1533.55,Cash,Hyderabad
2025-09-16,Mall,Shopping,4392.17,Credit Card,Pune
2025-09-11,Ola,Travel,2390.96,Credit Card,Bangalore
2025-07-05,Amazon,Shopping,3471.98,Cash,Mumbai
2025-06-03,Spotify,Entertainment,962.99,Credit Card,Pune
2026-02-25,Metro,Travel,2157.45,UPI,Hyderabad
2026-01-10,Cafe,Food,3889.41,Debit Card,Bangalore
2025-10-08,Zomato,Food,2756.17,Credit Card,Bangalore
2025-06-17,Swiggy,Food,3243.06,Credit Card,Hyderabad
2025-05-22,Internet Bill,Bills,3170.5,UPI,Mumbai
2025-11-09,Spotify,Entertainment,2839.49,UPI,Pune
2025-07-02,Flight,Travel,1742.74,UPI,Bangalore
2025-11-19,Uber,Travel,4312.88,Debit Card,Chennai
2025-06-08,Internet Bill,Bills,283.47,Debit Card,Chennai
2025-04-12,Swiggy,Food,1906.3,Debit Card,Kolkata
2026-02-05,Restaurant,Food,62.75,UPI,Delhi
2025-12-28,Internet Bill,Bills,998.43,Credit Card,Delhi
2026-02-06,Spotify,Entertainment,3726.57,Debit Card,Bangalore
2025-09-13,Cafe,Food,1049.32,UPI,Delhi
2025-07-29,Netflix,Entertainment,647.86,Debit Card,Pune
2025-09-29,Restaurant,Food,2124.07,Cash,Pune
2026-03-04,Restaurant,Food,4764.93,Debit Card,Chennai
2025-04-13,Mobile Recharge,Bills,3980.31,Credit Card,Pune
2025-04-15,Mall,Shopping,2072.97,Cash,Mumbai
2025-12-13,Mobile Recharge,Bills,2471.77,Debit Card,Hyderabad
2025-09-06,Mobile Recharge,Bills,3236.33,UPI,Bangalore
2026-01-21,Cafe,Food,3614.33,UPI,Delhi
2025-04-25,Flight,Travel,2107.25,Credit Card,Pune
2025-04-11,Flipkart,Shopping,3641.57,Cash,Kolkata
2025-06-11,Mobile Recharge,Bills,179.69,Credit Card,Delhi
2025-06-08,Cafe,Food,749.6,UPI,Pune
2025-04-20,Restaurant,Food,4883.03,Debit Card,Mumbai
2025-06-23,Electricity Bill,Bills,3201.82,Cash,Hyderabad
2026-03-01,Cafe,Food,4698.08,Credit Card,Kolkata
2025-06-24,Flipkart,Shopping,2765.81,Credit Card,Delhi
2025-03-13,Zomato,Food,1799.17,UPI,Pune
2025-11-28,Mall,Shopping,638.31,Cash,Bangalore
2025-11-15,Metro,Travel,2841.06,Cash,Hyderabad
2026-02-17,Zomato,Food,3374.27,UPI,Mumbai
2025-04-30,Metro,Travel,1608.8,Cash,Hyderabad
2025-04-28,Mall,Shopping,919.71,Cash,Bangalore
2025-05-02,Zomato,Food,3447.99,Credit Card,Delhi
2026-02-07,Uber,Travel,2153.38,Cash,Pune
2026-01-06,Metro,Travel,731.4,Credit Card,Bangalore
2025-04-19,Ola,Travel,3880.02,Debit Card,Mumbai
2025-08-29,Zomato,Food,1402.5,UPI,Bangalore
2025-05-10,Zomato,Food,2556.77,Credit Card,Kolkata
2025-10-16,Flipkart,Shopping,758.63,UPI,Chennai
2025-11-19,Cafe,Food,4339.74,UPI,Bangalore
2025-04-19,Metro,Travel,4700.14,Cash,Delhi
2025-08-23,Netflix,Entertainment,3884.36,Credit Card,Bangalore
2025-04-04,Internet Bill,Bills,1865.36,Credit Card,Mumbai
2025-07-19,Uber,Travel,1392.01,Credit Card,Mumbai
2025-07-08,Flight,Travel,4784.34,Credit Card,Chennai
2025-12-28,Spotify,Entertainment,2916.78,UPI,Mumbai
2025-05-23,Ola,Travel,724.74,Cash,Kolkata
2025-10-13,Internet Bill,Bills,233.94,UPI,Pune
2026-03-06,Mall,Shopping,3397.09,UPI,Bangalore
2025-10-06,Flight,Travel,3045.42,Cash,Mumbai
2025-08-23,Electricity Bill,Bills,3860.24,UPI,Pune
2025-07-12,Cafe,Food,542.72,Debit Card,Chennai
2025-12-13,Mall,Shopping,4972.46,Debit Card,Bangalore
2025-10-18,Flipkart,Shopping,2372.53,Cash,Chennai
2025-08-23,Movie Ticket,Entertainment,231.84,Cash,Delhi
2025-09-13,Netflix,Entertainment,3287.63,Credit Card,Mumbai
2025-12-25,Mobile Recharge,Bills,318.15,Debit Card,Hyderabad
2025-07-19,Swiggy,Food,3751.14,UPI,Bangalore
2025-09-19,Flipkart,Shopping,776.13,Credit Card,Delhi
2026-01-05,Swiggy,Food,2965.47,Credit Card,Delhi
2026-01-31,Amazon,Shopping,4003.1,Debit Card,Chennai
2025-05-01,Amazon,Shopping,1528.84,Credit Card,Delhi
2025-03-13,Ola,Travel,1265.57,UPI,Mumbai
2025-10-23,Cafe,Food,183.24,Cash,Bangalore
2025-06-17,Internet Bill,Bills,4433.52,Credit Card,Hyderabad
2026-01-19,Netflix,Entertainment,4097.03,Debit Card,Kolkata
2025-05-24,Flight,Travel,3275.1,UPI,Hyderabad
2025-12-19,Ola,Travel,2315.49,Debit Card,Mumbai
2025-05-21,Uber,Travel,4988.25,UPI,Hyderabad
2025-09-12,Swiggy,Food,1339.94,UPI,Pune
2025-12-06,Ola,Travel,2315.2,UPI,Kolkata
2025-09-22,Uber,Travel,1243.04,Cash,Kolkata
2025-05-12,Amazon,Shopping,4917.6,Cash,Bangalore
2025-09-17,Restaurant,Food,259.21,Cash,Delhi
2025-04-10,Spotify,Entertainment,1828.79,Cash,Bangalore
2025-10-06,Amazon,Shopping,1202.0,UPI,Bangalore
2025-04-19,Amazon,Shopping,3620.97,Debit Card,Bangalore
2025-06-06,Spotify,Entertainment,1712.69,UPI,Bangalore
2025-04-22,Zomato,Food,2641.94,Credit Card,Hyderabad
2025-09-30,Mall,Shopping,2151.7,Cash,Mumbai
2026-02-25,Internet Bill,Bills,3869.84,UPI,Mumbai
2025-10-24,Swiggy,Food,2153.19,Credit Card,Delhi
2025-05-13,Zomato,Food,165.57,Debit Card,Delhi
2026-02-09,Uber,Travel,4831.43,UPI,Mumbai
2025-06-14,Flipkart,Shopping,1193.68,UPI,Pune
2026-01-23,Spotify,Entertainment,3872.34,Debit Card,Mumbai
2025-03-21,Movie Ticket,Entertainment,404.66,UPI,Delhi
2025-06-21,Metro,Travel,2245.16,Cash,Hyderabad
2025-05-14,Uber,Travel,2826.04,Credit Card,Chennai
2025-09-17,Electricity Bill,Bills,1683.58,Debit Card,Chennai
2025-12-02,Ola,Travel,2566.17,UPI,Delhi
2025-12-15,Uber,Travel,1201.0,Cash,Kolkata
2025-08-21,Cafe,Food,3448.65,UPI,Mumbai
2025-05-25,Uber,Travel,714.33,Credit Card,Hyderabad
2025-12-17,Movie Ticket,Entertainment,1735.0,Credit Card,Mumbai
2025-04-30,Uber,Travel,880.19,Debit Card,Delhi
2026-01-22,Electricity Bill,Bills,1327.25,UPI,Kolkata
2025-05-14,Electricity Bill,Bills,892.31,UPI,Chennai
2025-05-21,Internet Bill,Bills,4246.08,Debit Card,Mumbai
2025-10-31,Ola,Travel,1964.06,Credit Card,Chennai
2025-06-25,Spotify,Entertainment,1987.41,Credit Card,Chennai
2025-08-28,Mobile Recharge,Bills,3735.3,Credit Card,Mumbai
2025-08-04,Amazon,Shopping,4733.68,Debit Card,Delhi
2025-06-25,Restaurant,Food,1571.52,Cash,Hyderabad
2025-06-14,Netflix,Entertainment,1665.28,Credit Card,Hyderabad
2025-06-10,Netflix,Entertainment,4082.6,UPI,Delhi
2025-11-13,Electricity Bill,Bills,2185.45,Credit Card,Kolkata
2025-03-29,Movie Ticket,Entertainment,3943.77,Credit Card,Bangalore
2025-03-16,Mobile Recharge,Bills,3931.14,UPI,Chennai
2025-04-12,Flipkart,Shopping,2059.6,UPI,Chennai
2025-04-20,Mobile Recharge,Bills,4273.43,UPI,Hyderabad
2025-04-26,Zomato,Food,1189.91,UPI,Pune
2025-09-07,Spotify,Entertainment,2770.37,Credit Card,Chennai
2025-04-30,Zomato,Food,4747.04,UPI,Mumbai
2025-04-01,Electricity Bill,Bills,3416.01,UPI,Kolkata
2025-03-16,Amazon,Shopping,3802.44,UPI,Delhi
2025-04-07,Internet Bill,Bills,4306.64,UPI,Chennai
2025-08-19,Uber,Travel,3266.13,Credit Card,Chennai
2026-02-07,Restaurant,Food,3882.68,Credit Card,Mumbai
2025-12-28,Flipkart,Shopping,4159.59,Cash,Chennai
2025-06-04,Uber,Travel,821.55,Cash,Pune
2025-11-23,Flight,Travel,1883.12,UPI,Bangalore
2025-12-29,Movie Ticket,Entertainment,4573.75,Credit Card,Mumbai
2025-04-04,Spotify,Entertainment,2166.23,Cash,Bangalore
2025-07-29,Uber,Travel,4225.34,Cash,Mumbai
2025-03-28,Mobile Recharge,Bills,1291.4,UPI,Kolkata
2025-09-11,Restaurant,Food,2206.56,Debit Card,Bangalore
2026-01-22,Netflix,Entertainment,1393.31,Cash,Mumbai
2025-05-22,Internet Bill,Bills,4527.51,UPI,Pune
2025-04-10,Swiggy,Food,2347.42,Cash,Delhi
2025-04-23,Mall,Shopping,1518.35,Debit Card,Pune
2025-07-04,Netflix,Entertainment,4295.93,Cash,Hyderabad
2025-07-02,Electricity Bill,Bills,4384.23,Credit Card,Mumbai
2025-07-04,Amazon,Shopping,2054.19,UPI,Bangalore
2025-05-06,Cafe,Food,159.06,Cash,Mumbai
2025-05-16,Flipkart,Shopping,4615.85,Credit Card,Bangalore
2026-01-18,Flight,Travel,908.86,Cash,Bangalore
2025-05-30,Metro,Travel,2454.83,Credit Card,Pune
2025-07-09,Flight,Travel,1868.93,UPI,Bangalore
2025-11-13,Internet Bill,Bills,2739.24,Debit Card,Delhi
2025-10-18,Zomato,Food,1893.72,Cash,Kolkata
2025-07-23,Electricity Bill,Bills,4686.72,Debit Card,Hyderabad
2025-10-10,Amazon,Shopping,3682.3,Debit Card,Delhi
2025-07-01,Internet Bill,Bills,605.69,Credit Card,Bangalore
2026-03-01,Netflix,Entertainment,2284.9,Debit Card,Pune
2025-03-24,Mobile Recharge,Bills,1351.03,Debit Card,Mumbai
2025-10-28,Mall,Shopping,762.05,Debit Card,Chennai
2026-01-22,Flipkart,Shopping,2341.39,Credit Card,Chennai
2025-07-25,Amazon,Shopping,2029.34,Credit Card,Pune
2026-01-11,Restaurant,Food,1500.44,Cash,Bangalore
2025-03-16,Flipkart,Shopping,587.69,Cash,Delhi
