Date,Description,Category,Amount,Payment_Mode,Location
2025-06-07,Amazon,Shopping,2469.08,Debit Card,South Maria
2025-08-03,Mall,Shopping,2651.45,Debit Card,North Jeremiahmouth
2025-12-16,Mobile Recharge,Bills,1406.89,Debit Card,New Justin
2025-12-25,Electricity,Bills,3642.78,Debit Card,Melissaland
2025-05-09,Mall,Shopping,4048.0,Cash,Michaelchester
2026-02-02,Mall,Shopping,3571.9,Cash,New Robertside
2025-07-17,Electricity,Bills,4383.73,Credit Card,Fernandoberg
2025-03-19,Restaurant,Food,3992.89,UPI,Hernandezburgh
2025-05-09,Uber,Travel,4256.88,Cash,New Gregoryshire
2025-09-06,Netflix,Entertainment,1642.96,UPI,New Justin
2026-01-02,Flipkart,Shopping,4596.69,Cash,Lake Chrismouth
2025-09-12,Mobile Recharge,Bills,717.25,Debit Card,East Heatherfurt
2025-06-05,Zomato,Food,1885.04,Cash,Lake Robert
2025-05-19,Amazon,Shopping,59.13,UPI,Garciafort
2025-09-19,Netflix,Entertainment,3645.64,Credit Card,Port Brittanymouth
2026-02-21,Flipkart,Shopping,4907.22,Debit Card,Faithshire
2026-02-16,Internet,Bills,1403.65,UPI,Corymouth
2026-02-07,Cafe,Food,2972.46,Debit Card,South Tiffany
2025-07-07,Zomato,Food,671.25,Debit Card,Darrylview
2025-09-14,Movie,Entertainment,4041.99,Cash,Port Robert
2025-12-08,Flipkart,Shopping,4253.68,Cash,Medinaton
2025-08-04,Movie,Entertainment,2453.67,Credit Card,Garciafort
2025-07-14,Internet,Bills,4821.92,Cash,West Andreaborough
2025-04-28,Flight,Travel,1047.71,Cash,Atkinschester
2026-02-12,Restaurant,Food,1011.18,Credit Card,Lindaland
2025-04-09,Internet,Bills,4162.98,Debit Card,North Laurie
2025-11-25,Spotify,Entertainment,4454.62,Credit Card,Rosetown
2025-10-20,Mobile Recharge,Bills,1017.05,UPI,West Connieshire
2025-08-13,Mall,Shopping,263.66,Credit Card,New Sarah
2026-02-12,Swiggy,Food,4955.25,Cash,North Christopherview
2026-02-28,Flipkart,Shopping,3048.75,Debit Card,Port Marcus
2025-04-03,Metro,Travel,3549.95,UPI,Briannaview
2026-03-04,Cafe,Food,3874.15,Debit Card,Jenniferchester
2025-07-06,Mobile Recharge,Bills,4664.58,UPI,West Richard
2025-03-14,Movie,Entertainment,1286.32,Credit Card,Andersonstad
2025-07-13,Flipkart,Shopping,857.61,Credit Card,Evanshaven
2026-01-10,Flipkart,Shopping,4038.37,UPI,Jeffreymouth
2025-12-20,Movie,Entertainment,3418.27,UPI,Robertsonbury
2025-08-30,Restaurant,Food,2287.73,Credit Card,Olsonchester
2026-02-03,Flipkart,Shopping,2913.42,Cash,Lowerychester
2025-11-17,Internet,Bills,4769.1,Debit Card,Deniseton
2025-12-02,Restaurant,Food,3132.44,UPI,South Katrina
2026-02-03,Mall,Shopping,955.8,UPI,Flowerschester
2025-09-24,Swiggy,Food,1580.05,UPI,Port Brittany
2026-01-24,Zomato,Food,2796.01,Cash,North Mark
2025-04-22,Cafe,Food,3777.44,UPI,West Andreachester
2025-03-22,Mall,Shopping,3787.14,Cash,Lake Mark
2025-12-13,Mall,Shopping,610.1,Debit Card,Lake Stephaniemouth
2026-01-11,Amazon,Shopping,2448.5,Cash,Jasmineside
2025-11-14,Electricity,Bills,2211.05,Cash,Ryanland
2025-10-26,Ola,Travel,2989.98,Cash,Kempberg
2026-03-05,Cafe,Food,2442.22,UPI,South Darryltown
2026-02-22,Mobile Recharge,Bills,4977.45,UPI,North Elizabethborough
2025-03-12,Flipkart,Shopping,1654.25,UPI,South Annetown
2026-01-08,Internet,Bills,2904.84,UPI,Lake Eric
2025-09-06,Zomato,Food,3453.91,Debit Card,Buckchester
2026-01-29,Amazon,Shopping,4101.06,UPI,East Colleen
2025-09-22,Restaurant,Food,510.93,UPI,North Stephanieberg
2025-09-09,Internet,Bills,4226.47,Cash,Williamsside
2025-12-30,Amazon,Shopping,223.17,Debit Card,Port Tyrone
2026-01-01,Movie,Entertainment,4419.87,Cash,West Jimmymouth
2025-06-01,Zomato,Food,476.53,Credit Card,Alvarezland
2025-04-05,Electricity,Bills,3903.7,UPI,Lake Ernestfort
2025-07-03,Mall,Shopping,3684.0,Debit Card,Heatherstad
2025-10-01,Movie,Entertainment,2016.53,Credit Card,South Brianna
2025-12-25,Electricity,Bills,4174.99,Credit Card,West Mark
2025-03-09,Swiggy,Food,1267.85,Debit Card,Priceville
2026-01-15,Swiggy,Food,3398.57,UPI,Huynhton
2025-04-28,Spotify,Entertainment,2815.17,Credit Card,West Katherinefort
2025-03-15,Restaurant,Food,99.89,Cash,Beckerton
2025-05-07,Spotify,Entertainment,3456.58,Cash,East Makayla
2025-10-31,Amazon,Shopping,2455.23,Cash,Walkerfurt
2025-12-15,Metro,Travel,3667.09,Cash,East Brendaview
2025-10-28,Flight,Travel,2152.17,Credit Card,East Laura
2025-11-16,Electricity,Bills,4449.0,UPI,Michaelstad
2025-05-21,Movie,Entertainment,2663.67,Credit Card,East Jessica
2026-01-17,Flight,Travel,1881.95,Credit Card,West Ryan
2025-09-02,Mobile Recharge,Bills,1359.35,Debit Card,North Jennaside
2025-07-14,Mall,Shopping,2524.55,Debit Card,Williamsside
2025-10-27,Uber,Travel,2169.78,Credit Card,Christopherbury
2025-04-06,Restaurant,Food,4815.07,Credit Card,Port Rebeccafort
2026-02-26,Metro,Travel,4343.5,UPI,Port Matthew
2025-08-27,Swiggy,Food,4373.81,Cash,Lake Stacie
2025-04-19,Metro,Travel,3163.99,UPI,Banksborough
2025-06-27,Spotify,Entertainment,3946.8,Cash,West Gerald
2025-03-30,Restaurant,Food,4829.91,UPI,Johnborough
2025-08-20,Electricity,Bills,3993.22,UPI,West Johnbury
2025-04-23,Metro,Travel,4550.61,Cash,East Thomas
2026-01-29,Mobile Recharge,Bills,2469.78,Cash,Jasonland
2025-03-23,Swiggy,Food,1148.81,UPI,North Brian
2026-01-09,Movie,Entertainment,2623.09,Debit Card,East Joshuahaven
2025-09-08,Mall,Shopping,3686.86,Credit Card,Port Valerieland
2025-12-22,Electricity,Bills,3953.33,Cash,Smithmouth
2025-10-08,Amazon,Shopping,1020.92,Debit Card,New William
2025-08-22,Internet,Bills,2590.96,Credit Card,Cuevasborough
2025-05-09,Restaurant,Food,2821.44,UPI,Robertshire
2025-08-31,Amazon,Shopping,2365.34,Credit Card,Porterstad
2025-04-30,Flight,Travel,3082.82,Cash,Port Michael
2025-04-13,Flipkart,Shopping,215.92,Debit Card,Brittneyland
2025-11-24,Amazon,Shopping,4418.42,Credit Card,Lake Jamie
2025-12-17,Movie,Entertainment,1121.5,Credit Card,Lopezbury
2025-12-13,Internet,Bills,3063.07,UPI,Danielton
2025-04-22,Mall,Shopping,3729.67,UPI,East Samuel
2025-12-29,Mobile Recharge,Bills,1247.52,UPI,Port Trevormouth
2025-12-21,Internet,Bills,1451.75,Cash,Hartfort
2025-06-30,Ola,Travel,2837.91,Debit Card,South Danielfurt
2025-03-27,Uber,Travel,4804.47,UPI,Lake Jeffreyside
2025-12-09,Zomato,Food,1390.17,Credit Card,Georgeside
2025-05-03,Uber,Travel,4513.56,Cash,West Ronaldton
2025-09-10,Cafe,Food,3719.37,Cash,Lake Wendy
2025-06-03,Netflix,Entertainment,3839.58,Debit Card,Lake Stephenfurt
2025-07-29,Cafe,Food,3247.64,Credit Card,Brittanymouth
2025-10-11,Swiggy,Food,1951.56,Cash,Kelseyhaven
2025-06-29,Cafe,Food,2241.87,UPI,North Juliefort
2025-07-31,Restaurant,Food,1381.77,Credit Card,Erikbury
2026-01-27,Mall,Shopping,269.91,Credit Card,New Victoriaton
2025-04-12,Mall,Shopping,2990.05,UPI,Dawnshire
2025-04-02,Amazon,Shopping,2462.74,Cash,New Brianstad
2025-10-16,Movie,Entertainment,297.23,Cash,Gardnertown
2025-11-02,Ola,Travel,231.14,UPI,Beardfort
2025-06-04,Uber,Travel,4208.57,Credit Card,Caitlinmouth
2025-10-12,Netflix,Entertainment,2424.86,Debit Card,Lake Steven
2025-10-18,Restaurant,Food,4616.88,Credit Card,South Emily
2025-08-10,Spotify,Entertainment,3778.64,Cash,Cooktown
2025-05-13,Amazon,Shopping,4097.84,Cash,Tammyberg
2025-05-14,Flipkart,Shopping,308.68,UPI,Kingburgh
2025-11-08,Amazon,Shopping,1442.61,Credit Card,Lake Courtney
2026-02-08,Uber,Travel,3161.23,Debit Card,Lake Michelle
2025-05-14,Restaurant,Food,3855.34,Credit Card,Markchester
2025-07-21,Mall,Shopping,2158.47,Credit Card,West Billy
2026-01-31,Restaurant,Food,2996.32,Cash,South Nicole
2025-12-08,Movie,Entertainment,2537.35,Debit Card,East Carla
2026-01-16,Flipkart,Shopping,4260.48,Credit Card,Jaredmouth
2025-04-19,Mobile Recharge,Bills,2079.64,Credit Card,Port Johnborough
2025-08-18,Flipkart,Shopping,2179.29,UPI,East Kristinahaven
2025-07-31,Swiggy,Food,2181.23,Debit Card,Wrightshire
2025-08-17,Mobile Recharge,Bills,4166.76,Credit Card,Flowersfurt
2025-08-08,Mobile Recharge,Bills,2601.09,Cash,South Johnview
2025-04-28,Restaurant,Food,2644.65,Cash,Harperborough
2025-04-17,Movie,Entertainment,612.11,Credit Card,Hernandezberg
2025-05-07,Movie,Entertainment,952.1,Cash,Port Reginaldburgh
2025-04-21,Uber,Travel,2820.47,Debit Card,Alyssabury
2025-05-10,Mall,Shopping,4830.17,Debit Card,South Joshua
2025-04-16,Mobile Recharge,Bills,4230.73,Debit Card,Martinshire
2025-06-16,Mobile Recharge,Bills,4441.69,Cash,Lake Nancy
2025-07-30,Electricity,Bills,1372.7,Cash,Chadport
2026-03-05,Movie,Entertainment,3764.23,UPI,Jessicaton
2026-01-11,Ola,Travel,148.5,Debit Card,Bradleyport
2025-12-19,Electricity,Bills,4143.46,UPI,Johnsonland
2025-04-29,Movie,Entertainment,56.6,UPI,West Loriville
2025-11-25,Movie,Entertainment,3220.48,UPI,Stevenshire
2025-06-08,Flipkart,Shopping,1373.31,Credit Card,Patrickhaven
2025-12-13,Zomato,Food,4883.31,Cash,Jasonborough
2025-10-29,Ola,Travel,4941.29,Credit Card,Lake Dawnmouth
2026-03-04,Netflix,Entertainment,1284.64,Cash,Lake Juliebury
2026-02-05,Mall,Shopping,3007.49,Cash,West Colleenborough
2025-12-17,Mobile Recharge,Bills,1910.86,Cash,West Amandaland
2025-07-09,Electricity,Bills,257.31,Debit Card,Lake Thomas
2025-06-25,Spotify,Entertainment,4771.3,Credit Card,Kevinborough
2026-02-15,Ola,Travel,1520.86,UPI,Whiteville
2026-02-07,Spotify,Entertainment,2708.53,UPI,Port Tinaville
2026-01-13,Internet,Bills,4019.71,UPI,West Sharonfort
2026-01-26,Ola,Travel,4789.38,Cash,Miguelbury
2025-07-15,Ola,Travel,252.19,Cash,Port Jose
2025-10-22,Flight,Travel,1473.67,Credit Card,North Noahbury
2026-01-24,Netflix,Entertainment,3066.29,Cash,Powellborough
2026-03-07,Ola,Travel,4660.38,Credit Card,North Rickyfort
2026-01-27,Amazon,Shopping,2348.97,Cash,Isaactown
2025-12-23,Electricity,Bills,2187.74,Credit Card,Levyport
2025-10-10,Flipkart,Shopping,666.97,Debit Card,West Audreychester
2025-11-23,Mall,Shopping,3463.28,Debit Card,Jillhaven
2025-11-18,Spotify,Entertainment,4159.06,UPI,Port Alison
2025-11-18,Mobile Recharge,Bills,300.88,Debit Card,East Lisafurt
2025-11-14,Netflix,Entertainment,1618.57,Credit Card,North Robert
2026-02-16,Swiggy,Food,2305.08,UPI,Sethmouth
2025-12-14,Ola,Travel,4982.94,Credit Card,Fisherton
2025-05-31,Netflix,Entertainment,4863.57,Debit Card,Paulshire
2025-09-23,Movie,Entertainment,4070.0,Credit Card,Kempfort
2026-01-12,Uber,Travel,3990.76,Debit Card,West Katherinechester
2026-01-01,Ola,Travel,60.97,UPI,Parkborough
2025-07-29,Electricity,Bills,3008.8,UPI,Priscillamouth
2025-11-03,Mall,Shopping,3800.37,UPI,Port Elizabethchester
2026-01-17,Mall,Shopping,2066.5,Credit Card,Stewartfort
2025-06-16,Cafe,Food,493.96,Debit Card,Catherineborough
2025-08-26,Movie,Entertainment,3340.21,Cash,East Cindymouth
2025-06-08,Netflix,Entertainment,3051.32,Cash,Port Danielview
2025-04-08,Netflix,Entertainment,245.97,Debit Card,Lake Courtney
2025-05-11,Netflix,Entertainment,4558.47,Cash,Michelleborough
2025-03-24,Restaurant,Food,270.37,Debit Card,Alexfort
2025-05-07,Swiggy,Food,2106.55,Credit Card,Port Vanessashire
2025-08-05,Flipkart,Shopping,1693.72,UPI,East Matthew
2025-10-06,Flight,Travel,1249.48,Debit Card,Williamsfort
2025-03-29,Mall,Shopping,2032.5,UPI,Timothymouth
2025-03-10,Flipkart,Shopping,189.19,UPI,Lake Matthew
2026-01-03,Zomato,Food,1720.45,Credit Card,Youngstad
2025-11-12,Amazon,Shopping,4194.66,Credit Card,South Nathanfort
2025-09-25,Zomato,Food,3249.51,Debit Card,South Peterbury
2025-09-02,Cafe,Food,2368.01,UPI,Kennethfort
2025-08-20,Zomato,Food,1479.35,Credit Card,Miguelside
2025-09-08,Cafe,Food,1042.86,Debit Card,New Holly
2025-12-23,Mall,Shopping,3614.02,Debit Card,Kellyland
2025-12-07,Mobile Recharge,Bills,189.53,Credit Card,North Robynville
2025-06-26,Flipkart,Shopping,266.32,Debit Card,North Erichaven
2025-06-19,Mobile Recharge,Bills,4373.21,Cash,Paulfort
2025-08-13,Restaurant,Food,2673.75,Cash,Monicahaven
2025-07-09,Amazon,Shopping,1024.24,Credit Card,Lake Kaylaport
2025-06-04,Flipkart,Shopping,4374.27,Debit Card,North Sarahbury
2025-08-17,Ola,Travel,2709.79,UPI,Stewartchester
2025-07-07,Electricity,Bills,358.71,Cash,North Stephanie
2026-01-28,Uber,Travel,62.33,Cash,New Johnhaven
2025-09-06,Restaurant,Food,2643.12,UPI,Port Stevenside
2025-07-07,Metro,Travel,679.75,UPI,Patrickside
2025-08-28,Movie,Entertainment,4233.33,Credit Card,Simmonsmouth
2026-02-26,Electricity,Bills,4908.87,Credit Card,Port Duane
2025-04-11,Uber,Travel,3372.81,UPI,Alexanderborough
2025-03-12,Amazon,Shopping,3143.66,Cash,Joshuaton
2025-11-04,Ola,Travel,1835.22,Cash,Port Travis
2025-12-20,Mobile Recharge,Bills,1065.04,Debit Card,Kristenmouth
2025-09-17,Spotify,Entertainment,1360.93,Credit Card,Jonesview
2025-11-11,Flight,Travel,1104.67,Debit Card,Williamston
2026-01-17,Mobile Recharge,Bills,1676.13,Cash,Greenefurt
2025-06-15,Amazon,Shopping,2809.3,Debit Card,South William
2025-04-27,Internet,Bills,4673.19,Cash,New Richardport
2025-05-02,Mall,Shopping,1805.85,Debit Card,Codyton
2025-04-17,Mobile Recharge,Bills,3417.15,Credit Card,Blackburnville
2025-12-06,Mall,Shopping,1666.25,UPI,West Sarah
2025-05-08,Internet,Bills,804.53,UPI,Ingramfurt
2026-01-23,Movie,Entertainment,1223.46,UPI,Janeton
2025-07-20,Cafe,Food,1559.05,Credit Card,Katherinechester
2025-12-18,Internet,Bills,4562.67,Debit Card,Nolanfort
2026-01-05,Flight,Travel,2697.0,Credit Card,Avilamouth
2025-07-07,Mobile Recharge,Bills,728.3,Cash,Andrewbury
2025-08-26,Netflix,Entertainment,4665.44,UPI,West Jamestown
2025-10-02,Mobile Recharge,Bills,1541.2,Credit Card,Morganmouth
2026-02-27,Spotify,Entertainment,453.08,Debit Card,Caldwellfurt
2025-05-27,Uber,Travel,4771.33,Credit Card,Kelseyhaven
2025-08-15,Cafe,Food,1526.63,Cash,South Taylor
2025-07-01,Internet,Bills,1446.44,Cash,Lake Melissa
2025-06-27,Cafe,Food,4228.6,Cash,North Thomas
2025-03-17,Flight,Travel,3715.5,Credit Card,Robertborough
2026-02-14,Spotify,Entertainment,3021.81,UPI,Stonemouth
2025-09-07,Swiggy,Food,913.05,Credit Card,South Bryan
2025-04-28,Restaurant,Food,4545.76,Credit Card,Port Tina
2025-03-14,Flight,Travel,2035.62,Cash,Ashleyhaven
2025-09-09,Mobile Recharge,Bills,4617.72,Credit Card,North Carolborough
2025-12-30,Movie,Entertainment,4925.1,Cash,East Sherryberg
2025-09-08,Ola,Travel,4019.75,UPI,Smithhaven
2025-05-05,Flight,Travel,2534.91,Cash,Lake Stephenstad
2025-09-03,Flight,Travel,261.04,Credit Card,Amymouth
2025-06-23,Movie,Entertainment,1200.56,Debit Card,Moniquetown
2025-09-10,Amazon,Shopping,2235.51,UPI,Candacechester
2025-11-23,Amazon,Shopping,2894.87,Debit Card,East Mitchell
2025-06-19,Amazon,Shopping,2979.92,Credit Card,Taratown
2025-06-06,Cafe,Food,4072.06,Cash,Crawfordton
2025-10-02,Uber,Travel,4038.25,Credit Card,Melissamouth
2025-04-22,Zomato,Food,2523.74,UPI,West Catherinemouth
2025-09-21,Uber,Travel,2623.8,Cash,Beverlyfurt
2025-03-23,Uber,Travel,3980.47,UPI,Adamborough
2025-12-20,Mobile Recharge,Bills,1940.59,Debit Card,Angelabury
2026-02-14,Zomato,Food,533.76,Credit Card,West Marychester
2026-01-08,Swiggy,Food,3736.92,UPI,New Jill
2025-09-14,Electricity,Bills,1139.01,Cash,Christopherfort
2025-03-20,Swiggy,Food,3750.13,Debit Card,Port Heather
2025-08-25,Cafe,Food,623.52,Credit Card,Jasminefort
2026-01-25,Mobile Recharge,Bills,2585.24,Cash,New Marychester
2025-06-21,Metro,Travel,4122.48,Debit Card,Jamesside
2025-08-08,Electricity,Bills,3071.35,UPI,North Rebecca
2025-03-31,Swiggy,Food,4170.11,UPI,West Josebury
2025-12-15,Ola,Travel,2415.97,Debit Card,Port Jasmine
2025-04-15,Flipkart,Shopping,1687.17,UPI,East Ericborough
2026-01-25,Internet,Bills,4056.12,Debit Card,West Carlos
2025-04-23,Ola,Travel,3766.04,Credit Card,North Morgan
2025-09-28,Restaurant,Food,4791.24,Debit Card,Lake Kaylahaven
2025-07-14,Internet,Bills,3811.38,Debit Card,Delacruzland
2025-10-07,Internet,Bills,3436.24,Credit Card,Davistown
2025-04-21,Amazon,Shopping,97.58,Debit Card,Joshuachester
2025-05-06,Restaurant,Food,126.69,Debit Card,Lake Cynthiaburgh
2025-04-01,Ola,Travel,4332.87,Debit Card,South Gabriel
2025-08-07,Flipkart,Shopping,2328.36,UPI,Cynthiafurt
2025-10-07,Uber,Travel,4710.4,Debit Card,Nicolasshire
2025-07-10,Internet,Bills,3170.38,Cash,Edwardfort
2025-06-25,Internet,Bills,3391.25,Cash,West Kristin
2025-04-26,Uber,Travel,183.92,Cash,Yangville
2025-06-08,Flight,Travel,303.31,Debit Card,East Ronald
2025-03-23,Mobile Recharge,Bills,4866.02,Debit Card,Pricefort
2025-08-25,Flipkart,Shopping,4153.94,Debit Card,North Davidland
2025-05-31,Amazon,Shopping,60.27,Debit Card,South Tinaberg
2026-01-09,Amazon,Shopping,3689.13,Debit Card,Walkershire
2025-11-09,Ola,Travel,1479.02,UPI,Tiffanyside
2026-02-07,Ola,Travel,1003.1,Credit Card,Franklinfort
2025-12-15,Electricity,Bills,1282.98,UPI,Nathanport
2025-10-26,Electricity,Bills,846.64,Debit Card,Lake Davidside
2025-05-16,Mall,Shopping,3350.13,Debit Card,South Christine
2026-02-05,Mall,Shopping,67.32,Credit Card,Brownstad
2025-05-22,Restaurant,Food,1961.37,Debit Card,East Andrewmouth
2025-05-16,Electricity,Bills,4447.35,Credit Card,Makaylaland
2025-03-27,Mall,Shopping,3615.6,Debit Card,Port Michael
2025-07-25,Mobile Recharge,Bills,3821.27,Debit Card,South Andreaborough
2025-07-07,Metro,Travel,313.77,Cash,Brittanyfort
2026-01-01,Internet,Bills,3092.45,Cash,Howemouth
2026-03-02,Mall,Shopping,1285.43,UPI,East Christineview
2025-12-03,Restaurant,Food,2350.4,UPI,West Jeremyberg
2026-01-29,Metro,Travel,3204.73,UPI,New Amanda
2025-07-05,Flight,Travel,2634.36,Cash,New Arianahaven
2025-04-27,Netflix,Entertainment,2576.63,Debit Card,Lake Scott
2026-02-27,Movie,Entertainment,2330.08,Debit Card,Arielborough
2025-10-07,Netflix,Entertainment,3676.27,UPI,South Maryview
2025-08-18,Restaurant,Food,1425.39,UPI,Lake Kristen
2025-12-10,Internet,Bills,487.49,Credit Card,Lake Jeffrey
2026-01-06,Mobile Recharge,Bills,900.17,Credit Card,New Andrew
2025-05-23,Restaurant,Food,1242.77,Cash,Transtad
2025-07-09,Netflix,Entertainment,3100.28,Credit Card,Williamsside
2025-05-22,Netflix,Entertainment,3879.26,Cash,New Benjamin
2026-01-31,Movie,Entertainment,4799.08,UPI,Claudiaburgh
2026-02-16,Restaurant,Food,3436.8,Credit Card,West Amy
2026-02-02,Mobile Recharge,Bills,4131.66,UPI,Tracyborough
2025-08-30,Mobile Recharge,Bills,1657.63,Debit Card,New Mark
2025-12-03,Uber,Travel,2480.79,Cash,Clarkville
2025-05-19,Movie,Entertainment,1171.34,Debit Card,Brandyberg
2025-06-23,Metro,Travel,2633.16,Debit Card,West Christopherburgh
2025-07-14,Ola,Travel,2127.25,Cash,West Austin
2025-12-01,Flight,Travel,1119.4,Cash,South Kevin
2025-11-11,Netflix,Entertainment,1762.6,Debit Card,New Deanna
2025-07-05,Internet,Bills,1672.72,Cash,Romeroland
2025-10-14,Flight,Travel,1663.86,Cash,New Kariton
2026-02-19,Netflix,Entertainment,647.23,UPI,New Frankland
2025-03-21,Cafe,Food,4883.56,UPI,Brandonshire
2025-12-17,Flipkart,Shopping,948.99,UPI,Lindabury
2025-03-22,Flipkart,Shopping,1980.89,UPI,New Morganshire
2025-11-14,Spotify,Entertainment,2233.28,Credit Card,Port Shaunchester
2025-12-09,Amazon,Shopping,4919.61,Credit Card,Wallberg
2025-09-15,Amazon,Shopping,4082.93,Cash,Hurstmouth
2025-11-11,Movie,Entertainment,2989.49,Cash,West Stephen
2025-09-03,Internet,Bills,3021.85,UPI,Kleinburgh
2026-01-17,Flipkart,Shopping,515.99,Debit Card,North Alejandra
2026-01-25,Zomato,Food,3426.01,Cash,West Manuel
2025-08-18,Cafe,Food,4194.53,Cash,Dixonland
2025-06-06,Mobile Recharge,Bills,2539.85,Debit Card,Harrismouth
2025-09-18,Zomato,Food,580.48,Cash,Port Brian
2025-07-29,Ola,Travel,1597.99,Credit Card,Dianeberg
2026-02-14,Metro,Travel,1152.81,Debit Card,Port Morgan
2025-04-07,Mobile Recharge,Bills,1953.46,UPI,West William
2025-08-17,Mobile Recharge,Bills,927.0,UPI,Tonifort
2025-07-04,Swiggy,Food,4401.55,Cash,East Antoniofort
2025-07-09,Metro,Travel,1814.32,Debit Card,East Seanton
2026-02-12,Restaurant,Food,4295.7,Credit Card,East Patrick
2025-03-23,Movie,Entertainment,3630.16,Cash,Darrenmouth
2025-08-04,Swiggy,Food,1297.17,UPI,New Eddieborough
2025-08-31,Uber,Travel,204.59,UPI,New Monicaburgh
2025-10-09,Internet,Bills,4706.84,Credit Card,Christinashire
2026-03-06,Mall,Shopping,1311.96,Credit Card,Nicholeview
2026-02-22,Mobile Recharge,Bills,3978.27,Debit Card,Port Rhondaborough
2026-02-09,Flipkart,Shopping,4972.38,Credit Card,Darrenville
2025-09-14,Mall,Shopping,1633.42,Credit Card,Webbstad
2025-05-26,Electricity,Bills,3099.73,Debit Card,Smithchester
2025-09-21,Electricity,Bills,4633.39,Debit Card,West Timothyburgh
2025-05-24,Cafe,Food,2455.91,UPI,East April
2025-08-09,Spotify,Entertainment,1966.94,UPI,North James
2025-12-20,Cafe,Food,4979.05,UPI,Davidborough
2025-03-31,Metro,Travel,1307.58,UPI,Melindafort
2026-01-30,Cafe,Food,2729.56,Debit Card,South Loriburgh
2025-07-12,Restaurant,Food,1718.12,Debit Card,South Melissa
2025-07-20,Amazon,Shopping,1144.0,Debit Card,South Davidville
2025-08-28,Electricity,Bills,4641.45,Debit Card,Phillipston
2025-04-16,Ola,Travel,1465.84,Debit Card,Port Sabrinafort
2025-09-04,Netflix,Entertainment,4095.13,Cash,Martintown
2025-04-14,Electricity,Bills,2983.13,Credit Card,South Kevinfort
2025-06-11,Swiggy,Food,4075.65,Cash,Spencerview
2025-12-25,Cafe,Food,3251.96,UPI,West Jeanport
2025-03-27,Mobile Recharge,Bills,1979.58,Credit Card,Susanhaven
2025-10-05,Spotify,Entertainment,496.89,Credit Card,West Williamshire
2025-05-08,Zomato,Food,648.3,UPI,Michaelstad
2025-04-14,Flipkart,Shopping,2506.05,Cash,New Johnport
2025-05-04,Cafe,Food,2762.14,Cash,Ivanstad
2025-05-08,Netflix,Entertainment,429.71,Cash,Marybury
2025-07-16,Restaurant,Food,2292.29,Cash,West Jessica
2025-10-20,Electricity,Bills,2417.73,Cash,Joshuachester
2025-07-15,Zomato,Food,151.08,UPI,Tomfurt
2025-08-21,Zomato,Food,1927.98,UPI,Corystad
2026-02-17,Flight,Travel,124.73,Cash,North Caitlyn
2025-12-06,Electricity,Bills,2812.85,Credit Card,Freemanland
2025-11-04,Mobile Recharge,Bills,2631.64,Cash,Nguyenfort
2025-07-08,Mall,Shopping,1255.92,Cash,East Derrickberg
2025-03-14,Spotify,Entertainment,741.21,UPI,West Josemouth
2025-11-28,Movie,Entertainment,2685.87,UPI,Brownland
2026-03-06,Metro,Travel,2308.24,Cash,Carrieshire
